biom,subtype,t_statistic,p_value,corrected_p_value,significant
CXCL9,4,13.701452197059197,1.3288356065224844e-42,1.942093238932611e-38,True
CXCL9,5,36.03617476209819,1.486870771200582e-278,2.1730616321096503e-274,True
CYB5A,1,-4.91001507915315,9.153707950844911e-07,0.013378144170159837,True
CYB5A,2,0.5445078417073466,0.5860960127844086,1.0,False
CYB5A,3,-2.130234538456242,0.033160190911525174,1.0,False
CYB5A,4,3.074986969921362,0.00210696787236641,1.0,False
CYB5A,5,5.293404624167838,1.2088472301022553e-07,0.001766730226794446,True
CYB5R2,1,-26.99670376878528,1.1608234321092625e-158,1.696543446027687e-154,True
CYB5R2,2,7.808611586323695,5.965709425635296e-15,8.718884325565986e-11,True
CYB5R2,3,-20.598771941221415,1.2134864446489137e-93,1.7735104388543873e-89,True
CYB5R2,4,24.73110378458165,1.014202615443949e-133,1.4822571224713314e-129,True
CYB5R2,5,22.57562745302574,6.159659938696095e-112,9.002343000404344e-108,True
CYP24A1,1,-0.03964682853361132,0.9683749510768835,1.0,False
CYP24A1,2,4.461972885504191,8.149719355306785e-06,0.11910814837780867,False
CYP24A1,3,-5.218225766087377,1.81819283267481e-07,0.002657288824954235,True
CYP24A1,4,-0.5938196211684498,0.5526371440651416,1.0,False
CYP24A1,5,1.2428777406753528,0.21392239195125387,1.0,False
CYTH3,1,-0.48552132428219125,0.6273100585924516,1.0,False
CYTH3,2,2.922831699626684,0.0034711728475469773,1.0,False
CYTH3,3,-3.5817008438489504,0.0003418925190306861,1.0,False
CYTH3,4,-0.6994290856018208,0.48428922107958705,1.0,False
CYTH3,5,2.1800935793723815,0.029258102985623043,1.0,False
CYTL1,1,-8.437386196012508,3.3856888395508524e-17,4.948184239003571e-13,True
CYTL1,2,26.91105383750514,1.1105016971666105e-157,1.6229982304090012e-153,True
CYTL1,3,-31.52732509964883,9.896366462521803e-215,1.4463539584975616e-210,True
CYTL1,4,-6.729604111739484,1.7311731022555384e-11,2.5301094889464696e-07,True
CYTL1,5,24.77457216032186,3.5257106556738796e-134,5.152826123267375e-130,True
DAAM1,1,-24.380743186589324,4.74840915961412e-130,6.939799986776036e-126,True
DAAM1,2,-0.1260291991092956,0.8997096374798983,1.0,False
DAAM1,3,-11.018699852613029,3.5073857320153903e-28,5.126044247340493e-24,True
DAAM1,4,30.28851589788547,1.3756106941399333e-198,2.0104550294855126e-194,True
DAAM1,5,10.056926154441758,9.321303643621074e-24,1.36230852751522e-19,True
DAB2,1,-24.692672340411757,2.57743168221202e-133,3.766916403552868e-129,True
DAB2,2,2.135145052350015,0.03275706476371471,1.0,False
DAB2,3,-15.019483944208469,8.300763179523987e-51,1.2131565386874307e-46,True
DAB2,4,30.659077420873974,2.362087199695819e-203,3.4521904423554395e-199,True
DAB2,5,11.94586464086939,8.070487702781774e-33,1.1795017777615563e-28,True
DAG1,1,-33.4419517366466,7.222285908612527e-241,1.0555370855437208e-236,True
DAG1,2,7.072204231147953,1.5575582100862398e-12,2.2763713240410396e-08,True
DAG1,3,-26.559302389774274,1.102110504458942e-153,1.6107345022667439e-149,True
DAG1,4,35.196830367235926,4.459989527829562e-266,6.518274694922905e-262,True
DAG1,5,26.821526301018622,1.1681669177723219e-156,1.7072759503242483e-152,True
DAND5,1,0.16738690893087244,0.8670667287032086,1.0,False
DAND5,2,5.233440950641103,1.674768527153878e-07,0.0024476742024353926,True
DAND5,3,-4.796240772073013,1.6242944351618895e-06,0.023739063169891016,True
DAND5,4,-2.0549957478167973,0.03988786693859943,1.0,False
DAND5,5,1.3093331224102052,0.19043134418698288,1.0,False
DAPK2,1,-16.564341995273693,2.3322765187592846e-61,3.4086221321666944e-57,True
DAPK2,2,3.0810595389765685,0.002064480194246675,1.0,False
DAPK2,3,-11.748483453599018,8.412675018658677e-32,1.2295124539769656e-27,True
DAPK2,4,18.077705591355528,1.1396278230248973e-72,1.6655660633508873e-68,True
DAPK2,5,11.171580803424499,6.388462076040241e-29,9.336737324132811e-25,True
DAPP1,1,-16.204325970723946,8.25424767990942e-59,1.2063582984187617e-54,True
DAPP1,2,4.135661212460022,3.5487575392681236e-05,0.5186509143640362,False
DAPP1,3,-13.474491231074877,2.8968594483978657e-41,4.2337600838334805e-37,True
DAPP1,4,21.86823074108179,3.325678463177713e-105,4.8604790739342273e-101,True
DAPP1,5,6.071065590091012,1.2855446737227162e-09,1.8788235406457498e-05,True
DARS1,1,-18.475667786077135,8.369383484900204e-76,1.2231853963181647e-71,True
DARS1,2,-0.09188869443411857,0.9267870741803677,1.0,False
DARS1,3,-8.144223561326006,3.9606656121651455e-16,5.78851279217936e-12,True
DARS1,4,25.030794099577943,6.710308625410241e-137,9.807116056037067e-133,True
DARS1,5,4.414446581533321,1.0161426538298134e-05,0.14850924885722722,False
DBH,1,4.7909173555788005,1.66796087535276e-06,0.024377248193280587,True
DBH,2,6.5373900421967255,6.358367678599705e-11,9.292754362273469e-07,True
DBH,3,-3.864814898687793,0.00011140233393448652,1.0,False
DBH,4,-6.396271172463727,1.6150913255056613e-10,2.3604559722265238e-06,True
DBH,5,-2.870267013084563,0.00410405759411908,1.0,False
DBI,1,-33.312569805225024,4.677541348752457e-239,6.836226681201717e-235,True
DBI,2,4.167903956719066,3.082558585629489e-05,0.4505159372897498,False
DBI,3,-22.938372325458243,1.8080962596737585e-115,2.642532683513198e-111,True
DBI,4,35.29770759881,1.4590355226601407e-267,2.1323804163677955e-263,True
DBI,5,26.086209933847975,2.1809376273785387e-148,3.187440342413734e-144,True
DBN1,1,-17.496852147406305,3.2503231291950738e-68,4.7503472533186004e-64,True
DBN1,2,8.60645858435668,7.888797807174671e-18,1.152947799518578e-13,True
DBN1,3,-15.744081353907674,1.246201986136056e-55,1.8213242027378456e-51,True
DBN1,4,16.839428142709078,2.4175863503453924e-63,3.533302451029791e-59,True
DBN1,5,11.489023942737655,1.729559395697792e-30,2.527751056812323e-26,True
DBNL,1,-24.739649537524976,8.240842443389822e-134,1.2043991231014225e-129,True
DBNL,2,2.423082223850629,0.015395193472268578,1.0,False
DBNL,3,-15.48270354622858,7.263029851861724e-54,1.061491812849591e-49,True
DBNL,4,30.969884915450844,2.1606168401704842e-207,3.157741511909163e-203,True
DBNL,5,11.77821090433135,5.92473217732003e-32,8.658996077153223e-28,True
DCBLD2,1,-9.197412680342328,3.8918925093110876e-20,5.6880009023581545e-16,True
DCBLD2,2,27.653845753551693,2.7639990129659814e-166,4.039584557449782e-162,True
DCBLD2,3,-33.97998776626821,1.804601920769745e-248,2.6374257072049826e-244,True
DCBLD2,4,-6.689833687005117,2.2726283640713454e-11,3.321446354090271e-07,True
DCBLD2,5,28.009140696760777,1.7679664956336388e-170,2.583883033368563e-166,True
DCC,1,2.3512682449659508,0.01871583351583595,1.0,False
DCC,2,8.956365842494257,3.540543132250197e-19,5.174503787783663e-15,True
DCC,3,-10.668463446280747,1.591471287836659e-26,2.3259352871732773e-22,True
DCC,4,-2.281631416227852,0.022517931183754523,1.0,False
DCC,5,0.499411334307458,0.6174932187015318,1.0,False
DCDC2C,1,0.6238180890485971,0.5327516984998706,1.0,False
DCDC2C,2,1.481602161699622,0.1384564579526565,1.0,False
DCDC2C,3,-3.083734821061803,0.002046012779422208,1.0,False
DCDC2C,4,-1.487631452078036,0.13685839574375874,1.0,False
DCDC2C,5,3.0088783480078254,0.0026242695418497533,1.0,False
DCLRE1C,1,-0.44037651664137156,0.6596675341303508,1.0,False
DCLRE1C,2,5.666054408979838,1.4743135391020147e-08,0.00021547092373975946,True
DCLRE1C,3,-7.118401936775139,1.1158379233530382e-12,1.6307971249804654e-08,True
DCLRE1C,4,-0.07265961346873924,0.9420774611937055,1.0,False
DCLRE1C,5,1.865735945963214,0.062087857953315916,1.0,False
DCN,1,3.7790918404001337,0.00015769911391814163,1.0,False
DCN,2,39.49862743295527,0.0,0.0,True
DCN,3,-44.19443774983342,0.0,0.0,True
DCN,4,-24.79195962471992,2.3092884752686737e-134,3.3750251066051667e-130,True
DCN,5,29.209252616904617,5.0861277992850393e-185,7.433375778655085e-181,True
DCTD,1,-19.806497326097666,9.136099268047803e-87,1.3352409080251864e-82,True
DCTD,2,-0.13116281999358592,0.8956473675367009,1.0,False
DCTD,3,-10.95174337028839,7.341138538366558e-28,1.0729073973822726e-23,True
DCTD,4,26.203429047496993,1.083412325378573e-149,1.5834071135407845e-145,True
DCTD,5,8.567792846321135,1.1034781555175169e-17,1.6127333242888508e-13,True
DCTN1,1,-22.528432055303096,1.7585247313270385e-111,2.5700838948344667e-107,True
DCTN1,2,1.4289364643589328,0.1530326809489205,1.0,False
DCTN1,3,-12.1526090428291,6.6497299564126275e-34,9.718580331297056e-30,True
DCTN1,4,27.29091662903864,4.712544909449909e-162,6.887384385161041e-158,True
DCTN1,5,10.529997482769266,6.95685824438628e-26,1.0167448324170549e-21,True
DCTN2,1,-14.15515804112026,2.4118522479640004e-45,3.5249220603993863e-41,True
DCTN2,2,0.8241636829649697,0.40985296903547574,1.0,False
DCTN2,3,-4.29324718667514,1.7661898675861293e-05,0.2581286491477128,False
DCTN2,4,16.510198786319606,5.6833056112936836e-61,8.306151150905719e-57,True
DCTN2,5,3.1822053086245816,0.0014630388049457687,1.0,False
DCTN6,1,-20.36644333785982,1.3416967066322956e-91,1.9608897367431e-87,True
DCTN6,2,0.10247530880409227,0.9183800803923473,1.0,False
DCTN6,3,-10.642040264257673,2.1119145532469416e-26,3.0865631195704053e-22,True
DCTN6,4,25.16179391540861,2.663611025686954e-138,3.8928675140414833e-134,True
DCTN6,5,10.107230687824345,5.595285706662101e-24,8.17751006028666e-20,True
DCTPP1,1,-16.63453598118558,7.318930082600309e-62,1.0696616315720352e-57,True
DCTPP1,2,32.97295863941809,2.4747672711102101e-234,3.616872366727572e-230,True
DCTPP1,3,-49.61441527928985,0.0,0.0,True
DCTPP1,4,3.0774919979038495,0.0020893448023949768,1.0,False
DCTPP1,5,37.620878312590875,7.62024190737121e-303,1.1136983547623024e-298,True
DCUN1D1,1,-2.719009407972469,0.0065514577320884395,1.0,False
DCUN1D1,2,8.083035804608647,6.547709344909483e-16,9.569477207585208e-12,True
DCUN1D1,3,-5.957762542184674,2.5850032231390577e-09,3.777982210617733e-05,True
DCUN1D1,4,-1.0922008047139393,0.27475342895088967,1.0,False
DCUN1D1,5,1.8253720680569887,0.06795462257133535,1.0,False
DCUN1D2,1,-2.91760920701157,0.003529820589945681,1.0,False
DCUN1D2,2,4.867607725598477,1.1351826366097964e-06,0.016590694234052177,True
DCUN1D2,3,-2.64805772876788,0.008099712386708958,1.0,False
DCUN1D2,4,0.41779327502968705,0.6761011932649221,1.0,False
DCUN1D2,5,0.3410383170661848,0.7330770725014939,1.0,False
DCXR,1,-32.78062403908156,1.118614147507426e-231,1.634854576582103e-227,True
DCXR,2,4.524258941249279,6.083469249965065e-06,0.08890990308823943,False
DCXR,3,-21.10653392498039,3.4638916469016784e-98,5.062477641946803e-94,True
DCXR,4,32.8390116756547,1.7545927519789965e-232,2.5643373070173033e-228,True
DCXR,5,25.70882675900915,3.1510746366724966e-144,4.605295581496854e-140,True
DDA1,1,-6.0838826273609925,1.1869367169356626e-09,1.734708011801471e-05,True
DDA1,2,7.4914243270644185,6.996336276347168e-14,1.0225145467881386e-09,True
DDA1,3,-10.19558159372563,2.2694313538120162e-24,3.3167739235962615e-20,True
DDA1,4,4.12921806261705,3.64961827549594e-05,0.5333917109637316,False
DDA1,5,6.079684279810501,1.2183955588454192e-09,1.78068510925258e-05,True
DDAH1,1,-38.22678738222699,0.0,0.0,True
DDAH1,2,10.014696573225791,1.4279682294435244e-23,2.086975567331711e-19,True
DDAH1,3,-33.469898606513844,2.9279504598980404e-241,4.2791995971409863e-237,True
DDAH1,4,33.655356280971944,7.19097093476803e-244,1.0509604021163477e-239,True
DDAH1,5,41.035208719693024,0.0,0.0,True
DDC,1,8.10247258080813,5.583551755013289e-16,8.160360889951923e-12,True
DDC,2,16.85359581488515,1.90685427624822e-63,2.7868675247367734e-59,True
DDC,3,-14.49724022094174,1.8110729295817072e-47,2.646883086583665e-43,True
DDC,4,-16.852772564039963,1.933341874763604e-63,2.8255791499670075e-59,True
DDC,5,5.596608328279974,2.204508352517757e-08,0.0003221888957204702,True
DDHD2,1,-21.069796143003437,7.446622278882347e-98,1.088323846058655e-93,True
DDHD2,2,3.926580141098978,8.635051124515772e-05,1.0,False
DDHD2,3,-14.455356463404156,3.3167078547146605e-47,4.847368529665476e-43,True
DDHD2,4,25.358756667096923,2.0204444249274747e-140,2.9528795270315042e-136,True
DDHD2,5,10.306565815273759,7.226099572590672e-25,1.0560944525341267e-20,True
DDI2,1,-3.7726664127984626,0.00016181574162990383,1.0,False
DDI2,2,-1.1130281866947103,0.2657050481683166,1.0,False
DDI2,3,-1.55505262730618,0.11994385517648294,1.0,False
DDI2,4,3.7126449018149463,0.00020546750227883357,1.0,False
DDI2,5,4.283518098367517,1.84520647160387e-05,0.2696769258249056,False
DDR1,1,-14.506611452244657,1.5813965826006056e-47,2.3112111054707853e-43,True
DDR1,2,46.514322526854855,0.0,0.0,True
DDR1,3,-66.40304005727478,0.0,0.0,True
DDR1,4,-9.543211139734451,1.483626421689986e-21,2.1683200152999146e-17,True
DDR1,5,54.25381992627239,0.0,0.0,True
DDT,1,-23.677213857707333,7.853633061756278e-123,1.14780847197568e-118,True
DDT,2,-3.2551321902080823,0.0011346244214137774,1.0,False
DDT,3,-10.287880018291563,8.76901007300747e-25,1.2815908221700417e-20,True
DDT,4,23.711906812755593,3.498337912876383e-123,5.112820859668834e-119,True
DDT,5,21.680821516304857,1.8655560638505455e-103,2.726510187317572e-99,True
DDX1,1,-2.796444233879901,0.005170048118654954,1.0,False
DDX1,2,3.656035068845701,0.0002565741816756942,1.0,False
DDX1,3,-4.837633082997346,1.3203161835339264e-06,0.019296421022348336,True
DDX1,4,2.039292176026925,0.04142943034644085,1.0,False
DDX1,5,2.4890392943300204,0.012814141311014467,1.0,False
DDX25,1,2.448189731875134,0.014363165506940294,1.0,False
DDX25,2,8.158151086027393,3.5306240595164006e-16,5.160007062983219e-12,True
DDX25,3,-9.06501324333181,1.3180213264539618e-19,1.9262881686124654e-15,True
DDX25,4,-3.9732325364041725,7.106581906818784e-05,1.0,False
DDX25,5,1.7991964971150696,0.07199743054982466,1.0,False
DDX39A,1,-2.032400116853832,0.04212176510305263,1.0,False
DDX39A,2,3.6399660134297185,0.0002731220270621592,1.0,False
DDX39A,3,-4.130794995886114,3.624684445587611e-05,0.5297476317226293,False
DDX39A,4,1.2852908380009442,0.19870037691301737,1.0,False
DDX39A,5,1.4636628318197362,0.14329634514852352,1.0,False
DDX4,1,-1.2319412116625583,0.21798049102993206,1.0,False
DDX4,2,4.143292832644868,3.432716532194539e-05,0.5016915211802319,False
DDX4,3,-6.4956980160649165,8.39135533652953e-11,1.2263965824337909e-06,True
DDX4,4,0.26669074541382204,0.7897090731447614,1.0,False
DDX4,5,4.015160972619659,5.954651489016064e-05,0.8702723151196977,False
DDX53,1,0.47981487416176644,0.6313624573305068,1.0,False
DDX53,2,2.299842040552911,0.0214638537953267,1.0,False
DDX53,3,-1.194424454050814,0.23232121381664653,1.0,False
DDX53,4,-2.199838304687291,0.027825801743049224,1.0,False
DDX53,5,0.5762598204848123,0.5644438057271814,1.0,False
DDX58,1,-21.235876521150434,2.3165785172708208e-99,3.3856795029913046e-95,True
DDX58,2,0.5242933378206062,0.600078319246935,1.0,False
DDX58,3,-12.168674707011073,5.467642557809868e-34,7.990959598239121e-30,True
DDX58,4,23.22803156980544,2.498454444569529e-118,3.651491170738366e-114,True
DDX58,5,15.494591923555753,6.045632492473696e-54,8.835691887750307e-50,True
DECR1,1,-25.64247073360334,1.6745772239187707e-143,2.4473946127572833e-139,True
DECR1,2,2.3279353444332322,0.019922007146243526,1.0,False
DECR1,3,-15.719035426316472,1.8450834387555372e-55,2.6965894457412175e-51,True
DECR1,4,30.56061742040431,4.413062323778544e-202,6.4496905862023416e-198,True
DECR1,5,14.153087449532668,2.4834683888187934e-45,3.6295890502586667e-41,True
DEFA1_DEFA1B,1,-23.957028315543575,1.1177472407792314e-125,1.6335875923988466e-121,True
DEFA1_DEFA1B,2,12.382036668039703,3.967247156073066e-35,5.798131718600786e-31,True
DEFA1_DEFA1B,3,-29.05940058024036,3.5772442137066394e-183,5.228142418332253e-179,True
DEFA1_DEFA1B,4,13.52875030332664,1.3929429426335424e-41,2.035786110658922e-37,True
DEFA1_DEFA1B,5,38.33037440142109,0.0,0.0,True
DEFB103A_DEFB103B,1,-8.54952369889651,1.2924359760821919e-17,1.8888951790441234e-13,True
DEFB103A_DEFB103B,2,4.951251632280004,7.412879382028863e-07,0.010833923216835182,True
DEFB103A_DEFB103B,3,-10.355596390266095,4.341730202211593e-25,6.3454386905322435e-21,True
DEFB103A_DEFB103B,4,6.384279895353722,1.7466660366456126e-10,2.552752412557563e-06,True
DEFB103A_DEFB103B,5,10.634965114404997,2.2778647440029065e-26,3.329099323360248e-22,True
DEFB104A_DEFB104B,1,0.2552215026395042,0.798553735705882,1.0,False
DEFB104A_DEFB104B,2,5.460552522306556,4.783348750058927e-08,0.0006990864198211121,True
DEFB104A_DEFB104B,3,-5.499264406222896,3.844180085470006e-08,0.0005618269194914414,True
DEFB104A_DEFB104B,4,-1.3443989809653578,0.17882934727155997,1.0,False
DEFB104A_DEFB104B,5,0.7606432954155639,0.4468760005094857,1.0,False
DEFB116,1,1.014034663389312,0.31057421251248524,1.0,False
DEFB116,2,1.6015621781017,0.1092627598553367,1.0,False
DEFB116,3,-5.6931293113257055,1.2586951050548258e-08,0.00018395828960376278,True
DEFB116,4,0.6048282345785084,0.545297606244364,1.0,False
DEFB116,5,2.6898448459282758,0.007152393180800947,1.0,False
DEFB118,1,-1.7536471177961208,0.07950098105086333,1.0,False
DEFB118,2,3.4299475997412245,0.000604492227133903,1.0,False
DEFB118,3,-3.840456173225904,0.0001230527392062898,1.0,False
DEFB118,4,0.4376239152869947,0.6616620138373486,1.0,False
DEFB118,5,2.150480100378611,0.03152505013474453,1.0,False
DEFB4A_DEFB4B,1,-21.235179610077992,2.3506886522766314e-99,3.435531465302297e-95,True
DEFB4A_DEFB4B,2,2.576183563764944,0.009994393989517928,1.0,False
DEFB4A_DEFB4B,3,-17.076183565093096,4.466702834285776e-65,6.528086192308662e-61,True
DEFB4A_DEFB4B,4,19.215370250348318,8.340112902310432e-82,1.2189075006726696e-77,True
DEFB4A_DEFB4B,5,24.576830393051026,4.251043446162414e-132,6.212899996566368e-128,True
DENND2B,1,-1.2719892291669306,0.20338659151606386,1.0,False
DENND2B,2,5.551440549343949,2.856673894632455e-08,0.0004175028897005333,True
DENND2B,3,-6.56310492012605,5.353832139403742e-11,7.824625671738569e-07,True
DENND2B,4,0.13891312051646523,0.8895197149596042,1.0,False
DENND2B,5,2.3015048650621193,0.021369781193295523,1.0,False
DENR,1,-16.61437582842806,1.0214574024129973e-61,1.4928599936265956e-57,True
DENR,2,2.002656177843509,0.04522299202885875,1.0,False
DENR,3,-9.873211675540633,5.885892344166171e-23,8.602231660998858e-19,True
DENR,4,20.45507303622778,2.242300931113957e-92,3.2771228108230486e-88,True
DENR,5,7.067755404600204,1.608217681230479e-12,2.3504101411183448e-08,True
DFFA,1,-26.736299302782193,1.0899033004906366e-155,1.5928936736670653e-151,True
DFFA,2,-0.5082898259364801,0.6112537601477663,1.0,False
DFFA,3,-15.416689638839527,2.0065857063718977e-53,2.9326250098625285e-49,True
DFFA,4,33.43476534156285,9.108668299571625e-241,1.331231871982393e-236,True
DFFA,5,15.687294751889972,3.031224949029935e-55,4.43013526300725e-51,True
DGCR6,1,-7.978384836912982,1.5339042240478778e-15,2.2418010234459734e-11,True
DGCR6,2,3.067069022806803,0.002163571580417415,1.0,False
DGCR6,3,-10.151716057445178,3.555580540222089e-24,5.196480959534583e-20,True
DGCR6,4,7.519063075563452,5.667658127961246e-14,8.283282354015362e-10,True
DGCR6,5,10.624234955159682,2.5545235624755652e-26,3.7334361865580384e-22,True
DGKA,1,-24.624855998656447,1.3319589085212324e-132,1.9466579448037812e-128,True
DGKA,2,1.4237322277119868,0.15453417468041022,1.0,False
DGKA,3,-15.208126058649396,4.838625243705412e-52,7.07165079367546e-48,True
DGKA,4,29.899327445317102,1.2149962486042175e-193,1.7757170173350637e-189,True
DGKA,5,14.163606026807074,2.1403443914561983e-45,3.128113328113234e-41,True
DGKZ,1,-10.21547224672904,1.8502395562390386e-24,2.7041251114433548e-20,True
DGKZ,2,1.0334946158692866,0.3013806387305691,1.0,False
DGKZ,3,-8.570246193242257,1.0802756965640994e-17,1.5788229305284312e-13,True
