protein,subtype,beta,pvalue,qvalue,p_corrected
TGFB1,1,0.015243064169225941,1.700689614234337e-44,1.1949797457709054e-43,4.971115742406967e-41
TGFB1,2,0.013703326822197728,1.9830657774806518e-29,1.200103782106821e-28,5.796501267575946e-26
TGFB1,3,0.016503481494550214,2.868664488352663e-24,1.9231895182235858e-23,8.385106299454834e-21
TGFB1,4,-0.002677868732454886,0.0788425468800441,0.10233426488915139,1.0
TGFB1,5,0.007357120178001978,0.0014154601492562095,0.00393288024360827,1.0
TGFB2,1,0.004925171713846385,8.066637435321763e-05,0.00016770114668168928,0.23578781223445514
TGFB2,2,0.004161574483157715,0.003471982893482154,0.007402338437380259,1.0
TGFB2,3,0.004719431453697681,0.00650160224601073,0.011803840599434387,1.0
TGFB2,4,-0.00022859176979003873,0.8853936481306381,0.9061644374950474,1.0
TGFB2,5,0.0031311695238827163,0.15555059753910253,0.2170283516022896,1.0
TGFBI,1,0.005157561885350139,9.319247254369118e-06,2.1048110989038228e-05,0.02724015972452093
TGFBI,2,0.0035996680019835013,0.006157025695734094,0.01262060736930628,1.0
TGFBI,3,-0.002105313271067383,0.1987892614012504,0.2567658025081109,1.0
TGFBI,4,-0.004217950599256827,0.004737129940367372,0.007057406124206844,1.0
TGFBI,5,-0.006547892685217867,0.014462135583341374,0.029463472735552648,1.0
TGFBR1,1,0.00396137919019014,0.002448429379373338,0.004345330343599434,1.0
TGFBR1,2,0.005616611822974189,0.0001344101405128256,0.00033522256034043446,0.3928808407189892
TGFBR1,3,0.0015694648888226843,0.36335372354161855,0.4352798909476029,1.0
TGFBR1,4,0.007024179694659881,5.537755064513298e-07,1.0310100671065205e-06,0.0016186858053572372
TGFBR1,5,0.006596063487979782,0.003437928273954344,0.008492884321209183,1.0
TGFBR2,1,0.02495060629921997,6.433497057281414e-186,2.686444556919082e-184,1.8805111898433574e-182
TGFBR2,2,0.03481830706092844,1.8924048978750376e-244,1.7285935989027297e-242,5.531499516488735e-241
TGFBR2,3,0.022165072551126364,1.4562351561695309e-77,3.869613964985035e-76,4.256575361483538e-74
TGFBR2,4,0.029563203495711374,5.251082448554731e-152,2.8423914809491627e-150,1.5348913997125479e-148
TGFBR2,5,0.048196916020450745,1.70174682880363e-65,7.652624585527709e-64,4.974205980593011e-62
TGFBR3,1,0.012546305038270143,1.3316552177924616e-41,8.826367804098334e-41,3.8924282016073653e-38
TGFBR3,2,0.011242113820107237,1.458275208682802e-26,8.212983497070964e-26,4.262538434979831e-23
TGFBR3,3,0.011285663617951613,1.5006124745954876e-09,5.3361195416576766e-09,4.38629026324261e-06
TGFBR3,4,0.013704144829151199,5.657608789377896e-29,3.2236238774564506e-28,1.6537190491351592e-25
TGFBR3,5,0.020733237463322812,2.0072961606148527e-16,1.6030947206221897e-15,5.867326677477214e-13
TGM2,1,0.0007140000603531727,0.5761221844416244,0.6361938591321754,1.0
TGM2,2,-0.0020959596524881947,0.13218098134161557,0.2007047878564102,1.0
TGM2,3,-0.002118197720949778,0.21654905479630152,0.2781075954172185,1.0
TGM2,4,0.00027276204074173986,0.8612090544260609,0.88482040987254,1.0
TGM2,5,-0.004548322912826291,0.05809704781417489,0.09665206076313786,1.0
TGOLN2,1,0.01146192549484256,3.1476948314469806e-23,1.3940472715635643e-22,9.200711992319524e-20
TGOLN2,2,0.019683904881430098,1.9172465910298561e-51,1.713795653082651e-50,5.604111785580269e-48
TGOLN2,3,0.009164428291156717,2.580289641197713e-09,9.065128150505908e-09,7.542186621220915e-06
TGOLN2,4,0.018957956264440263,1.5377568591463262e-41,1.5236824743338005e-40,4.4948632992847115e-38
TGOLN2,5,0.026189052656468655,3.2099616453015673e-24,3.636712360161427e-23,9.382717889216481e-21
THAP12,1,-0.0027859236146635345,0.03931666617359438,0.05726089448202112,1.0
THAP12,2,-0.0019374103385905472,0.18057461965402624,0.2606516608635648,1.0
THAP12,3,-0.002221629034297674,0.17225069689229572,0.2276169923219622,1.0
THAP12,4,-0.0031624516274682403,0.039242037477305466,0.05304247393637073,1.0
THAP12,5,-0.003917528757910685,0.06537791238931115,0.10616646550775359,1.0
THBD,1,0.019988601021728336,5.114561918639518e-88,7.328364945187898e-87,1.4949864488183312e-84
THBD,2,0.02095954524029434,7.9867577931177195e-78,1.1169996664728752e-76,2.3345293029283094e-74
THBD,3,0.01620299451574534,5.3473827921864195e-34,4.854161460112082e-33,1.5630399901560904e-30
THBD,4,0.015717694543299725,5.20779883466239e-38,4.742179437295379e-37,1.5222395993718165e-34
THBD,5,0.02380091705884554,1.9017872928632168e-21,1.9102832498416433e-20,5.558924257039183e-18
THBS2,1,-0.003918216675198591,0.00026577390770552903,0.0005257161226603135,0.7768571322232614
THBS2,2,-0.004054164757469941,0.000921954071613651,0.0021119684571525876,1.0
THBS2,3,-0.0038519132449844,0.00762041695806551,0.013690521676967108,1.0
THBS2,4,-0.0020751757101627123,0.15656036239892113,0.19465161177883727,1.0
THBS2,5,0.005251854881526383,0.08595873385528642,0.132259665513057,1.0
THBS4,1,0.019320955438492694,8.024753842068265e-75,9.345161545962365e-74,2.3456355480365536e-71
THBS4,2,0.01681076507757354,3.2349414312533576e-42,2.501516879246975e-41,9.455733803553564e-39
THBS4,3,0.016299708209779537,1.762306175126033e-29,1.4074374180036596e-28,5.1512209498933945e-26
THBS4,4,0.011133543689904463,3.550417836912294e-15,9.290842737058761e-15,1.0377871337294636e-11
THBS4,5,0.017146768925507323,8.92651282382458e-11,5.086198242502777e-10,2.6092196984039245e-07
THOP1,1,0.006804933603106635,7.134169109334995e-09,1.921951733325916e-08,2.085317630658619e-05
THOP1,2,-0.00071160753643057,0.5834106824030119,0.6740353457169975,1.0
THOP1,3,0.0039651673099286786,0.014665742742588687,0.02493773475077762,1.0
THOP1,4,-0.016546717704320212,6.675700362099519e-28,3.515534306979906e-27,1.9513072158416894e-24
THOP1,5,-0.01629027160322223,1.1906361247893503e-10,6.744630606122619e-10,3.480229392759271e-07
THPO,1,0.013271707702961546,2.606686697555045e-29,1.3437998618965425e-28,7.619345216953396e-26
THPO,2,0.007117582350857505,1.7567466024032813e-07,5.245117792466589e-07,0.0005134970318824791
THPO,3,0.008811633964578416,6.775328027704995e-08,2.1503022611272205e-07,0.00019804283824981702
THPO,4,-0.010745442814654445,2.2322765886630762e-11,4.996128995912842e-11,6.524944468662172e-08
THPO,5,-0.0012983676440471597,0.595650065921979,0.6615065131800701,1.0
THRAP3,1,-0.007117370416368507,6.857568702824803e-08,1.7676078763983156e-07,0.000200446733183569
THRAP3,2,-0.004095427085291322,0.004827710475043807,0.010108451087788716,1.0
THRAP3,3,-0.0007500002942185263,0.6419950763113655,0.7057358435720652,1.0
THRAP3,4,-0.0034346706349085362,0.029172963736085522,0.04001528531233129,1.0
THRAP3,5,-0.001182605065805347,0.5866800635257363,0.6550289632107438,1.0
THSD1,1,-0.0016922375683189588,0.20609167415782959,0.2576586670501864,1.0
THSD1,2,-0.0025379750278404687,0.0732000193367131,0.1204072349584763,1.0
THSD1,3,0.0005360052872307574,0.7383366251555429,0.7867874427012949,1.0
THSD1,4,-0.00038977714814100126,0.8039544084011683,0.8356894508380565,1.0
THSD1,5,-0.004168771337211691,0.05809354629624492,0.09665206076313786,1.0
THTPA,1,0.0015950722759818282,0.19594671793754267,0.24634505657266118,1.0
THTPA,2,-0.0019413891544190728,0.16358689239365318,0.24040446780625851,1.0
THTPA,3,0.002245325784290871,0.1753979898698428,0.2309546221860213,1.0
THTPA,4,-0.016838641519562342,2.4013836458767584e-26,1.1284958837456214e-25,7.019244396897765e-23
THTPA,5,-0.006950185120675144,0.002253036964446597,0.005890542975918966,1.0
THY1,1,0.006649872422434478,7.771048149949875e-12,2.388514589096055e-11,2.2714773742303483e-08
THY1,2,0.01570810760634502,4.8205783240945536e-45,3.881694336454099e-44,1.409055044132838e-41
THY1,3,0.004687101584808987,0.0005647117204676038,0.0012236118301903677,1.0
THY1,4,0.014940515966016706,3.572619969433822e-32,2.559502002611535e-31,1.0442768170655062e-28
THY1,5,0.029803344369415338,8.831662401682015e-33,1.3515680209485095e-31,2.581494920011653e-29
TIA1,1,0.004883762752151612,4.5971045385022804e-05,9.829799975158863e-05,0.13437336566042166
TIA1,2,-0.00029687984307601335,0.827684881725743,0.871514016312805,1.0
TIA1,3,0.004623638881616391,0.0043316791017018194,0.008121551003383206,1.0
TIA1,4,-0.01827378594552637,5.338888225538604e-30,3.299274901321213e-29,1.560557028324934e-26
TIA1,5,-0.006553929790223068,0.0053957489472257905,0.01257717238655581,1.0
TIE1,1,0.0030166122735521828,0.02239357406012168,0.034074643152955025,1.0
TIE1,2,0.0021155037514886173,0.0975768498526321,0.15467306514058765,1.0
TIE1,3,0.0008134741103243812,0.6284883106845335,0.6945449270816224,1.0
TIE1,4,-0.0005138650070599845,0.733514959371889,0.7734719430894775,1.0
TIE1,5,2.995974324753886e-05,0.9889250850842923,0.9905227295021936,1.0
TIGAR,1,0.007740353002466985,6.519377199743369e-10,1.842953535285287e-09,1.9056139554849868e-06
TIGAR,2,0.003637365765711499,0.00647468212951464,0.013223742119353413,1.0
TIGAR,3,0.0061936974981984605,0.00016055255422041804,0.0003766413450933242,0.46929511598628193
TIGAR,4,-0.002264997404351296,0.14717049222160722,0.18368033679067375,1.0
TIGAR,5,0.0015388317648105995,0.5288234971943562,0.6007582908274789,1.0
TIGIT,1,0.0019897189042500972,0.11292921495005052,0.14875714073861995,1.0
TIGIT,2,0.005057040222957971,0.00026882553760626315,0.0006521090700680006,0.7857770464231072
TIGIT,3,0.002634745232971864,0.10964167256602207,0.15312117004800885,1.0
TIGIT,4,0.007759942120966346,5.435361748407123e-07,1.0125916118925442e-06,0.001588756239059402
TIGIT,5,0.009357367111652665,0.0001466109620962268,0.0004880909364547505,0.42854384220727093
TIMD4,1,0.005824630797396593,7.545365880621084e-07,1.8063148623305018e-06,0.002205510446905543
TIMD4,2,0.007453176124037464,2.232098951486162e-08,7.061066271855035e-08,6.524425235194052e-05
TIMD4,3,0.0036689207473147834,0.022751916171003656,0.036946583871024265,1.0
TIMD4,4,-0.00027548745244014886,0.8541643151205288,0.8781998920497031,1.0
TIMD4,5,0.0029705102315744354,0.235666202498263,0.30917967230808924,1.0
TIMM10,1,0.005043838176817528,8.98354807908671e-06,2.0339977564035982e-05,0.026258911035170453
TIMM10,2,0.0025474362569741335,0.05997464861303037,0.10121587638330704,1.0
TIMM10,3,0.004949854691190856,0.001813342282856547,0.003642886249339991,1.0
TIMM10,4,-0.01488621177762912,4.037629634130377e-18,1.1885187734706033e-17,1.1801991420563091e-14
TIMM10,5,-0.004236670007572313,0.08388766080546244,0.12965795608143316,1.0
TIMM8A,1,1.0123630038889344e-06,0.999349729026475,0.999349729026475,1.0
TIMM8A,2,-0.003549626494238338,0.010735886618893107,0.021160483200960586,1.0
TIMM8A,3,0.0020607195312276703,0.21899679368272204,0.2808809249383925,1.0
TIMM8A,4,-0.017929187651944848,4.1347553912575044e-29,2.402761433130355e-28,1.2085890008645685e-25
TIMM8A,5,-0.005556768199309231,0.013538471634000846,0.027986529410314338,1.0
TIMP1,1,0.019139345000759363,6.190704132940273e-86,8.576032313073183e-85,1.8095428180584418e-82
TIMP1,2,0.020173444355517177,4.684286819980176e-73,6.031793116652888e-72,1.3692170374802056e-69
TIMP1,3,0.017501376585966157,6.036694850549313e-35,5.710439821409593e-34,1.7645259048155643e-31
TIMP1,4,0.014744531609057213,2.456265236750877e-29,1.447512759480406e-28,7.179663287022814e-26
TIMP1,5,0.025903522607629608,3.3058678249712396e-25,3.865220660956373e-24,9.663051652390933e-22
TIMP2,1,0.009594181193739313,1.0268254960922544e-12,3.2659531284849394e-12,3.0014109250776596e-09
TIMP2,2,0.010988214301900948,1.642322734075721e-17,7.080397273898721e-17,4.800509351703333e-14
TIMP2,3,0.008689602287556253,8.310530760191232e-09,2.8246141176789503e-08,2.4291681412038972e-05
TIMP2,4,0.013764295925693894,2.889745096303092e-19,8.872610206401194e-19,8.446724916493938e-16
TIMP2,5,0.014388919103197893,1.1219341376196562e-09,5.919518924661109e-09,3.279413484262255e-06
TIMP3,1,0.009684728028320882,2.4381896738549356e-16,8.8974137536554e-16,7.126828416677977e-13
TIMP3,2,0.00551861045224256,5.636222102227035e-05,0.00014476869248514608,0.16474677204809623
TIMP3,3,0.008528579892208612,1.1171606554762782e-07,3.4813012750076346e-07,0.0003265460595957161
TIMP3,4,-0.0035290115347140004,0.023191223610588105,0.03234157758289553,1.0
TIMP3,5,0.00370190910218112,0.13388421900784434,0.19117907775277432,1.0
TIMP4,1,0.02056726867600338,6.282336122855364e-66,6.39835138923562e-65,1.836326848710623e-62
TIMP4,2,0.024435221618209615,8.066597664059301e-79,1.1445953869924923e-77,2.3578664972045336e-75
TIMP4,3,0.02556082258498449,2.4707214718491617e-52,3.6474337687955044e-51,7.2219188622151e-49
TIMP4,4,0.026288734742360792,4.936502889271921e-66,7.799674565049635e-65,1.4429397945341824e-62
TIMP4,5,0.03951898860171088,1.6658581320317674e-56,5.9381747804010435e-55,4.869303319928856e-53
TINAGL1,1,0.023990796884661963,7.652362885210563e-98,1.235793188589529e-96,2.2367856713470475e-94
TINAGL1,2,0.026357400559693527,6.190396979689756e-96,1.0966382043414035e-94,1.8094530371633157e-92
TINAGL1,3,0.02740445012012665,6.618533280946022e-67,1.4224979985445015e-65,1.9345972780205222e-63
TINAGL1,4,0.029333407287346545,2.3126322021655554e-91,5.044644721589491e-90,6.759823926929919e-88
TINAGL1,5,0.027258302156186614,4.3652169017933294e-26,5.338715064410837e-25,1.27595290039419e-22
TJAP1,1,0.00440747376129937,0.00021103352693309103,0.00042221149844313835,0.6168509992254251
TJAP1,2,0.0003673636953070679,0.7893464415866205,0.8432966552476943,1.0
TJAP1,3,0.005746093772395521,0.0006108536522278447,0.0013138522630331054,1.0
TJAP1,4,-0.016148503644404736,2.8571150816920155e-24,1.1680206131168898e-23,8.351347383785761e-21
TJAP1,5,-0.0069672714728815695,0.003064248639387153,0.007681645602854758,1.0
TJP3,1,-0.00023535422674007326,0.8576474822703973,0.8836459607600886,1.0
TJP3,2,-0.0013353005152352722,0.34168650992936034,0.44251203744949946,1.0
TJP3,3,-0.0014924203164727622,0.3900718547346165,0.4640537368291754,1.0
TJP3,4,-0.002643652895229857,0.08642129462327565,0.11157660962183513,1.0
TJP3,5,-0.0015514576496003568,0.4746835620504539,0.5495049710390008,1.0
TK1,1,-0.0005630373019385235,0.6745246712556182,0.7224719739981363,1.0
TK1,2,0.002149118078049874,0.1372503417447989,0.20705675740652688,1.0
TK1,3,-0.0020570856222291824,0.19645852441527215,0.2542046334067466,1.0
TK1,4,-0.0022471486277096525,0.12414731375448454,0.1570240580287141,1.0
TK1,5,-0.0020079717626930245,0.41035836613145005,0.4887846390392129,1.0
TLR1,1,0.004832652582139567,9.806124847393265e-05,0.00020213894872306428,0.2866330292893052
TLR1,2,0.006899666880850421,5.926000095881754e-07,1.7218387952547083e-06,0.0017321698280262368
TLR1,3,0.008890285155020512,7.093821873857001e-08,2.2465050202907923e-07,0.00020735241337284014
TLR1,4,0.007017303392948648,4.635820184533749e-06,8.247414728784022e-06,0.013550502399392147
TLR1,5,0.005682773573689838,0.026961221757593017,0.050068393391006605,1.0
TLR2,1,0.0019306092004284276,0.13718199373961454,0.17869116207704694,1.0
TLR2,2,0.002315498074634555,0.11227076080416681,0.17418653600349235,1.0
TLR2,3,0.003493328850281856,0.038277109715142144,0.05967146223859226,1.0
